Name,Sex,NOC,Year,Sport,Event,Medal
Sally McLellan-Pearson,F,AUS,2012,Athletics,Athletics Women's 100 metres Hurdles,Gold
Anna Maree Devenish Meares,F,AUS,2012,Cycling,Cycling Women's Sprint,Gold
Rta Meilutyt,F,LTU,2012,Swimming,Swimming Women's 100 metres Breaststroke,Gold
Yegor Leonidovich Mekhontsev,M,RUS,2012,Boxing,Boxing Men's Light-Heavyweight,Gold
Oussama Mellouli,M,TUN,2012,Swimming,Swimming Men's 10 kilometres Open Water,Gold
Sarah Gabrielle Cabral de Menezes,F,BRA,2012,Judo,Judo Women's Extra-Lightweight,Gold
Florian Mennigen,M,GER,2012,Rowing,Rowing Men's Coxed Eights,Gold
Aries D'Andre Merritt,M,USA,2012,Athletics,Athletics Men's 110 metres Hurdles,Gold
Hiram Ricardo Mier Alans,M,MEX,2012,Football,Football Men's Football,Gold
Maksim Mikhaylovich Mikhaylov,M,RUS,2012,Volleyball,Volleyball Men's Volleyball,Gold
Ramon Salomon Miller,M,BAH,2012,Athletics,Athletics Men's 4 x 400 metres Relay,Gold
"Maksim Nikolayevich ""Max"" Mirnyi",M,BLR,2012,Tennis,Tennis Mixed Doubles,Gold
Heather Blaine Mitts (-Feeley),F,USA,2012,Football,Football Women's Football,Gold
Alin George Moldoveanu,M,ROU,2012,Shooting,"Shooting Men's Air Rifle, 10 metres",Gold
Carlo Molfetta,M,ITA,2012,Taekwondo,Taekwondo Men's Heavyweight,Gold
Daniele Cristoforo Molmenti,M,ITA,2012,Canoeing,"Canoeing Men's Kayak Singles, Slalom",Gold
Maya April Moore,F,USA,2012,Basketball,Basketball Women's Basketball,Gold
"Alexandra Patricia ""Alex"" Morgan",F,USA,2012,Football,Football Women's Football,Gold
Camille-Marie Manuella Muffat,F,FRA,2012,Swimming,Swimming Women's 400 metres Freestyle,Gold
Lukas Mller,M,GER,2012,Rowing,Rowing Men's Coxed Eights,Gold
"Maximillian ""Max"" Mller",M,GER,2012,Hockey,Hockey Men's Hockey,Gold
Ryota Murata,M,JPN,2012,Boxing,Boxing Men's Middleweight,Gold
"Andrew Barron ""Andy"" Murray",M,GBR,2012,Tennis,Tennis Men's Singles,Gold
Eric Gordon Murray,M,NZL,2012,Rowing,Rowing Men's Coxless Pairs,Gold
Dmitry Aleksandrovich Musersky,M,RUS,2012,Volleyball,Volleyball Men's Volleyball,Gold
Petar Muslim,M,CRO,2012,Water Polo,Water Polo Men's Water Polo,Gold
Meghan Musnicki,F,USA,2012,Rowing,Rowing Women's Coxed Eights,Gold
Aliya Farkhatovna Mustafina,F,RUS,2012,Gymnastics,Gymnastics Women's Uneven Bars,Gold
Daniel Narcisse,M,FRA,2012,Handball,Handball Men's Handball,Gold
Natlia Zlio Pereira,F,BRA,2012,Volleyball,Volleyball Women's Volleyball,Gold
Anastasiya Konstantinovna Nazarenko,F,RUS,2012,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Gold
Sizwe Ndlovu,M,RSA,2012,Rowing,Rowing Men's Lightweight Coxless Fours,Gold
Mauro Nespoli,M,ITA,2012,Archery,Archery Men's Team,Gold
Omid Haji Norouzi,M,IRI,2012,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",Gold
Tonje Nstvold,F,NOR,2012,Handball,Handball Women's Handball,Gold
O Eun-Seok,M,KOR,2012,Fencing,"Fencing Men's Sabre, Team",Gold
Hitomi Obara (Sakamoto-),F,JPN,2012,Wrestling,"Wrestling Women's Flyweight, Freestyle",Gold
Aleksey Aleksandrovich Obmochayev,M,RUS,2012,Volleyball,Volleyball Men's Volleyball,Gold
Paulo Obradovi,M,CRO,2012,Water Polo,Water Polo Men's Water Polo,Gold
Kelley Maureen O'Hara,F,USA,2012,Football,Football Women's Football,Gold
Oh Jin-Hyek,M,KOR,2012,Archery,Archery Men's Individual,Gold
Om Yun-Chol,M,PRK,2012,Weightlifting,Weightlifting Men's Bantamweight,Gold
Thierry Omeyer,M,FRA,2012,Handball,Handball Men's Handball,Gold
Heather Ann OReilly (-Werry),F,USA,2012,Football,Football Women's Football,Gold
Idalys Ortz Bocourt,F,CUB,2012,Judo,Judo Women's Heavyweight,Gold
Dzhamal Sultanovich Otarsultanov,M,RUS,2012,Wrestling,"Wrestling Men's Featherweight, Freestyle",Gold
Nathan Outteridge,M,AUS,2012,Sailing,Sailing Men's Skiff,Gold
Malcolm George Page,M,AUS,2012,Sailing,Sailing Men's Two Person Dinghy,Gold
Mariana Pajn Londoo,F,COL,2012,Cycling,Cycling Women's BMX,Gold
Candace Nicole Parker (-Williams),F,USA,2012,Basketball,Basketball Women's Basketball,Gold
Krisztin Pars,M,HUN,2012,Athletics,Athletics Men's Hammer Throw,Gold
Aleksandra Vyacheslavovna Patskevich,F,RUS,2012,Synchronized Swimming,Synchronized Swimming Women's Team,Gold
"Christopher Emmanuel ""Chris"" Paul",M,USA,2012,Basketball,Basketball Men's Basketball,Gold
Paula Renata Marques Pequeno,F,BRA,2012,Volleyball,Volleyball Women's Volleyball,Gold
Maartje Yvonne Helene Paumen,F,NED,2012,Hockey,Hockey Women's Hockey,Gold
Josip Pavi,M,CRO,2012,Water Polo,Water Polo Men's Water Polo,Gold
Christie Patricia Pearce-Rampone,F,USA,2012,Football,Football Women's Football,Gold
"Victoria Louise ""Vicki"" Pendleton (-Gardner)",F,GBR,2012,Cycling,Cycling Women's Keirin,Gold
Oribe Peralta Morones,M,MEX,2012,Football,Football Men's Football,Gold
Lauren Perdue,F,USA,2012,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Gold
Sandra Perkovi,F,CRO,2012,Athletics,Athletics Women's Discus Throw,Gold
Heather Petri,F,USA,2012,Water Polo,Water Polo Women's Water Polo,Gold
"Michael Fred Phelps, II",M,USA,2012,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Gold
"Michael Fred Phelps, II",M,USA,2012,Swimming,Swimming Men's 100 metres Butterfly,Gold
"Michael Fred Phelps, II",M,USA,2012,Swimming,Swimming Men's 200 metres Individual Medley,Gold
"Michael Fred Phelps, II",M,USA,2012,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Gold
Demetrius Rashad Pinder,M,BAH,2012,Athletics,Athletics Men's 4 x 400 metres Relay,Gold
Svetlana Nikolayevna Podobedova,F,KAZ,2012,Weightlifting,Weightlifting Women's Heavyweight,Gold
Sophie Polkamp,F,NED,2012,Hockey,Hockey Women's Hockey,Gold
Miguel ngel Ponce Briseo,M,MEX,2012,Football,Football Men's Football,Gold
Yury Viktorovich Postrigay,M,RUS,2012,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",Gold
"Olivia Elizabeth ""Polly"" Powrie",F,NZL,2012,Sailing,Sailing Women's Two Person Dinghy,Gold
Angela Pumariega Menndez,F,ESP,2012,Sailing,Sailing Women's Three Person Keelboat,Gold
Leuris Pupo Requejo,M,CUB,2012,Shooting,"Shooting Men's Rapid-Fire Pistol, 25 metres",Gold
Qin Kai,M,CHN,2012,Diving,Diving Men's Synchronized Springboard,Gold
Rasmus Nicolai Quist Hansen,M,DEN,2012,Rowing,Rowing Men's Lightweight Double Sculls,Gold
Jan Philipp Rabente,M,GER,2012,Hockey,Hockey Men's Hockey,Gold
"Alexandra Rose ""Aly"" Raisman",F,USA,2012,Gymnastics,Gymnastics Women's Team All-Around,Gold
"Alexandra Rose ""Aly"" Raisman",F,USA,2012,Gymnastics,Gymnastics Women's Floor Exercise,Gold
Robeisy Eloy Ramrez Carrazana,M,CUB,2012,Boxing,Boxing Men's Flyweight,Gold
Megan Anna Rapinoe,F,USA,2012,Football,Football Women's Football,Gold
Mads Reinholdt Rasmussen (-Kirke),M,DEN,2012,Rowing,Rowing Men's Lightweight Double Sculls,Gold
Jonas Reckermann,M,GER,2012,Beach Volleyball,Beach Volleyball Men's Beach Volleyball,Gold
"Peter ""Pete"" Reed",M,GBR,2012,Rowing,Rowing Men's Coxless Fours,Gold
Brittney Davon Reese,F,USA,2012,Athletics,Athletics Women's Long Jump,Gold
Maximilian Reinelt,M,GER,2012,Rowing,Rowing Men's Coxed Eights,Gold
Diego Antonio Reyes Rosales,M,MEX,2012,Football,Football Men's Football,Gold
Ghasem Gholamreza Rezaei,M,IRI,2012,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",Gold
"Kimberly Susan ""Kim"" Rhode (-Harryman)",F,USA,2012,Shooting,Shooting Women's Skeet,Gold
Sanya Richards-Ross,F,USA,2012,Athletics,Athletics Women's 400 metres,Gold
Sanya Richards-Ross,F,USA,2012,Athletics,Athletics Women's 4 x 400 metres Relay,Gold
Linn-Kristin Ullevoldster Riegelhuth Koren,F,NOR,2012,Handball,Handball Women's Handball,Gold
Rim Jong-Sim,F,PRK,2012,Weightlifting,Weightlifting Women's Light-Heavyweight,Gold
Teddy Pierre-Marie Riner,M,FRA,2012,Judo,Judo Men's Heavyweight,Gold
va Risztov,F,HUN,2012,Swimming,Swimming Women's 10 kilometres Open Water,Gold
Taylor Ritzel,F,USA,2012,Rowing,Rowing Women's Coxed Eights,Gold
Amy Joy Rodriguez (-Shilling),F,USA,2012,Football,Football Women's Football,Gold
Svetlana Alekseyevna Romashina,F,RUS,2012,Synchronized Swimming,Synchronized Swimming Women's Duet,Gold
Svetlana Alekseyevna Romashina,F,RUS,2012,Synchronized Swimming,Synchronized Swimming Women's Team,Gold
Kyla Briana Ross,F,USA,2012,Gymnastics,Gymnastics Women's Team All-Around,Gold
Jessica Rossi,F,ITA,2012,Shooting,Shooting Women's Trap,Gold
Joanna Katie Rowsell Shand,F,GBR,2012,Cycling,Cycling Women's Team Pursuit,Gold
David Lekuta Rudisha,M,KEN,2012,Athletics,Athletics Men's 800 metres,Gold
Kelly Kristen Rulon,F,USA,2012,Water Polo,Water Polo Women's Water Polo,Gold
"Gregory James ""Greg"" Rutherford",M,GBR,2012,Athletics,Athletics Men's Long Jump,Gold
Olga Sergeyevna Rypakova (Alekseyeva-),F,KAZ,2012,Athletics,Athletics Women's Triple Jump,Gold
Carlos Arnoldo Salcido Flores,M,MEX,2012,Football,Football Men's Football,Gold
Behdad Salimi Kordasiabi,M,IRI,2012,Weightlifting,Weightlifting Men's Super-Heavyweight,Gold
Max Salminen,M,SWE,2012,Sailing,Sailing Men's Two Person Keelboat,Gold
Ilaria Salvatori,F,ITA,2012,Fencing,"Fencing Women's Foil, Team",Gold
Flix Snchez Marcelo,M,DOM,2012,Athletics,Athletics Men's 400 metres Hurdles,Gold
Serik Zhumangaliyevich Sapiyev,M,KAZ,2012,Boxing,Boxing Men's Welterweight,Gold
Martin Sauer,M,GER,2012,Rowing,Rowing Men's Coxed Eights,Gold
"Rebecca Elizabeth ""Becky"" Sauerbrunn",F,USA,2012,Football,Football Women's Football,Gold
Mariya Sergeyevna Savinova (-Farnosova),F,RUS,2012,Athletics,Athletics Women's 800 metres,Gold
"Melanie Rene ""Mel"" Schlanger (-Wright)",F,AUS,2012,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold
Richard Schmidt,M,GER,2012,Rowing,Rowing Men's Coxed Eights,Gold
Allison Rodgers Schmitt,F,USA,2012,Swimming,Swimming Women's 200 metres Freestyle,Gold
Allison Rodgers Schmitt,F,USA,2012,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Gold
Allison Rodgers Schmitt,F,USA,2012,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold
Lauritz Schoof,M,GER,2012,Rowing,Rowing Men's Quadruple Sculls,Gold
Dirk Schrade,M,GER,2012,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Gold
Karl Schulze,M,GER,2012,Rowing,Rowing Men's Quadruple Sculls,Gold
Emily Jane Seebohm,F,AUS,2012,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold
Melissa Seidemann,F,USA,2012,Water Polo,Water Polo Women's Water Polo,Gold
Karolina Andreyevna Sevastyanova,F,RUS,2012,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Gold
Torul sgrov,M,AZE,2012,Wrestling,"Wrestling Men's Lightweight, Freestyle",Gold
Eric Lee Shanteau,M,USA,2012,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Gold
Lasha Shavdatuashvili,M,GEO,2012,Judo,Judo Men's Half-Lightweight,Gold
Sheilla Tavares de Castro Blassioli,F,BRA,2012,Volleyball,Volleyball Women's Volleyball,Gold
Yana Volodymyrivna Shemiakina,F,UKR,2012,Fencing,"Fencing Women's epee, Individual",Gold
Claressa Maria Shields,F,USA,2012,Boxing,Boxing Women's Middleweight,Gold
Alla Anatolyevna Shishkina,F,RUS,2012,Synchronized Swimming,Synchronized Swimming Women's Team,Gold
"Nicholas David ""Nick"" Skelton",M,GBR,2012,Equestrianism,"Equestrianism Mixed Jumping, Team",Gold
Tom Slingsby,M,AUS,2012,Sailing,Sailing Men's One Person Dinghy,Gold
"David ""Dave"" Smith",M,AUS,2012,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",Gold
John Smith,M,RSA,2012,Rowing,Rowing Men's Lightweight Coxless Fours,Gold
Tate Smith,M,AUS,2012,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",Gold
Gril Snorroeggen,F,NOR,2012,Handball,Handball Women's Handball,Gold
Aleksandr Sergeyevich Sokolov,M,RUS,2012,Volleyball,Volleyball Men's Volleyball,Gold
Hope Amelia Solo (-Stevens),F,USA,2012,Football,Football Women's Football,Gold
Joyce Sombroek,F,NED,2012,Hockey,Hockey Women's Hockey,Gold
Song Dae-Nam,M,KOR,2012,Judo,Judo Men's Middleweight,Gold
Rebecca Soni,F,USA,2012,Swimming,Swimming Women's 200 metres Breaststroke,Gold
Rebecca Soni,F,USA,2012,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold
Cdric Sorhaindo,M,FRA,2012,Handball,Handball Men's Handball,Gold
Hamid Mohammad Sourian Reihanpour,M,IRI,2012,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",Gold
Nicola Spirig Hug,F,SUI,2012,Triathlon,Triathlon Women's Olympic Distance,Gold
Barbora potkov,F,CZE,2012,Athletics,Athletics Women's Javelin Throw,Gold
rif rifov,M,AZE,2012,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",Gold
Heather Mary Stanning,F,GBR,2012,Rowing,Rowing Women's Coxless Pairs,Gold
Jessica Marie Steffens,F,USA,2012,Water Polo,Water Polo Women's Water Polo,Gold
"Margaret Ann ""Maggie"" Steffens",F,USA,2012,Water Polo,Water Polo Women's Water Polo,Gold
Murray Stewart,M,AUS,2012,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",Gold
Etienne Stott,M,GBR,2012,Canoeing,"Canoeing Men's Canadian Doubles, Slalom",Gold
Thilo Stralkowski,M,GER,2012,Hockey,Hockey Men's Hockey,Gold
Jrmy Stravius,M,FRA,2012,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Gold
Mris trombergs,M,LAT,2012,Cycling,Cycling Men's BMX,Gold
"Jennifer ""Jenn"" Stuczynski-Suhr",F,USA,2012,Athletics,Athletics Women's Pole Vault,Gold
Sandro Sukno,M,CRO,2012,Water Polo,Water Polo Men's Water Polo,Gold
Linn Jrum Sulland,F,NOR,2012,Handball,Handball Women's Handball,Gold
Joseph Sullivan,M,NZL,2012,Rowing,Rowing Men's Double Sculls,Gold
Sun Yang,M,CHN,2012,Swimming,Swimming Men's 400 metres Freestyle,Gold
Sun Yang,M,CHN,2012,Swimming,"Swimming Men's 1,500 metres Freestyle",Gold
Sun Yujie,F,CHN,2012,Fencing,"Fencing Women's epee, Team",Gold
David Svoboda,M,CZE,2012,Modern Pentathlon,Modern Pentathlon Men's Individual,Gold
Gabriella Timea Szab,F,HUN,2012,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",Gold
ron Szilgyi,M,HUN,2012,Fencing,"Fencing Men's Sabre, Individual",Gold
Tandara Caixeta,F,BRA,2012,Volleyball,Volleyball Women's Volleyball,Gold
Kateryna Mykolavna Tarasenko,F,UKR,2012,Rowing,Rowing Women's Quadruple Sculls,Gold
Jeneba Sylvia Tarmoh,F,USA,2012,Athletics,Athletics Women's 4 x 100 metres Relay,Gold
Davis Edward Tarwater,M,USA,2012,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Gold
Diana Lurena Taurasi,F,USA,2012,Basketball,Basketball Women's Basketball,Gold
Christian Taylor,M,USA,2012,Athletics,Athletics Men's Triple Jump,Gold
"Kathleen ""Katie"" Taylor",F,IRL,2012,Boxing,Boxing Women's Lightweight,Gold
Artur Borisovich Taymazov,M,UZB,2012,Wrestling,"Wrestling Men's Super-Heavyweight, Freestyle",Gold
Servet Tazegl,M,TUR,2012,Taekwondo,Taekwondo Men's Featherweight,Gold
Sergey Yuryevich Tetyukhin,M,RUS,2012,Volleyball,Volleyball Men's Volleyball,Gold
Thasa Daher de Menezes,F,BRA,2012,Volleyball,Volleyball Women's Volleyball,Gold
"Nicholas Brewer ""Nick"" Thoman",M,USA,2012,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Gold
Geraint Howell Thomas,M,GBR,2012,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Gold
James Thompson,M,RSA,2012,Rowing,Rowing Men's Lightweight Coxless Fours,Gold
Peter Thomsen,M,GER,2012,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Gold
Tian Qing,F,CHN,2012,Badminton,Badminton Women's Doubles,Gold
Anzhelika Igorevna Timanina,F,RUS,2012,Synchronized Swimming,Synchronized Swimming Women's Team,Gold
"Miroslava ""Mirka"" Topinkov Knapkov",F,CZE,2012,Rowing,Rowing Women's Single Sculls,Gold
Sofia Toro Prieto-Puga,F,ESP,2012,Sailing,Sailing Women's Three Person Keelboat,Gold
Oleksiy Pavlovych Torokhtiy,M,UKR,2012,Weightlifting,Weightlifting Men's Heavyweight,Gold
"Andrew ""Andy"" Triggs Hodge",M,GBR,2012,Rowing,Rowing Men's Coxless Fours,Gold
Laura Rebecca Trott (-Kenny),F,GBR,2012,Cycling,Cycling Women's Team Pursuit,Gold
Laura Rebecca Trott (-Kenny),F,GBR,2012,Cycling,Cycling Women's Omnium,Gold
"De'Hashia Tonnek ""DeeDee"" Trotter",F,USA,2012,Athletics,Athletics Women's 4 x 400 metres Relay,Gold
Kohei Uchimura,M,JPN,2012,Gymnastics,Gymnastics Men's Individual All-Around,Gold
Ivan Sergeyevich Ukhov,M,RUS,2012,Athletics,Athletics Men's High Jump,Gold
Oleksandr Oleksandrovych Usik,M,UKR,2012,Boxing,Boxing Men's Heavyweight,Gold
Naomi Frances van As,F,NED,2012,Hockey,Hockey Women's Hockey,Gold
Cameron van der Burgh,M,RSA,2012,Swimming,Swimming Men's 100 metres Breaststroke,Gold
Margot van Geffen,F,NED,2012,Hockey,Hockey Women's Hockey,Gold
Caia Jaqueline van Maasakker,F,NED,2012,Hockey,Hockey Women's Hockey,Gold
Kitty van Male,F,NED,2012,Hockey,Hockey Women's Hockey,Gold
Dorian Benno Eric van Rijsselberge,M,NED,2012,Sailing,Sailing Men's Windsurfer,Gold
"Jacob Stephen ""Jake"" Varner",M,USA,2012,Wrestling,"Wrestling Men's Heavyweight, Freestyle",Gold
Maria Valentina Vezzali,F,ITA,2012,Fencing,"Fencing Women's Foil, Team",Gold
Frano Vian,M,CRO,2012,Water Polo,Water Polo Men's Water Polo,Gold
Nstor Vicente Vidrio Serrano,M,MEX,2012,Football,Football Men's Football,Gold
Brenda Villa,F,USA,2012,Water Polo,Water Polo Women's Water Polo,Gold
Aleksandr Nikolayevich Vinokurov,M,KAZ,2012,Cycling,"Cycling Men's Road Race, Individual",Gold
Roman Andreyevich Vlasov,M,RUS,2012,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",Gold
Kristina Vogel,F,GER,2012,Cycling,Cycling Women's Team Sprint,Gold
Aleksandr Aleksandrovich Volkov,M,RUS,2012,Volleyball,Volleyball Men's Volleyball,Gold
Dana Whitney Vollmer (-Grant),F,USA,2012,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Gold
Dana Whitney Vollmer (-Grant),F,USA,2012,Swimming,Swimming Women's 100 metres Butterfly,Gold
Dana Whitney Vollmer (-Grant),F,USA,2012,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold
Nataliya Vitalyevna Vorobyova,F,RUS,2012,Wrestling,"Wrestling Women's Heavyweight, Freestyle",Gold
Marianne Vos,F,NED,2012,Cycling,"Cycling Women's Road Race, Individual",Gold
Shannon Vreeland,F,USA,2012,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Gold
Keshorn Walcott,M,TTO,2012,Athletics,Athletics Men's Javelin Throw,Gold
Kerri Lee Walsh Jennings,F,USA,2012,Beach Volleyball,Beach Volleyball Women's Beach Volleyball,Gold
"Mary Abigail ""Abby"" Wambach",F,USA,2012,Football,Football Women's Football,Gold
Wang Hao,M,CHN,2012,Table Tennis,Table Tennis Men's Team,Gold
Wang Hao,F,CHN,2012,Diving,Diving Women's Synchronized Platform,Gold
Wang Mingjuan,F,CHN,2012,Weightlifting,Weightlifting Women's Flyweight,Gold
Franziska Weber,F,GER,2012,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",Gold
"Johannes-Maximilian ""Max"" Weinhold",M,GER,2012,Hockey,Hockey Men's Hockey,Gold
Miriam Welte,F,GER,2012,Cycling,Cycling Women's Team Sprint,Gold
Lidewij Marsia Maria Welten,F,NED,2012,Hockey,Hockey Women's Hockey,Gold
Phillipp Wende,M,GER,2012,Rowing,Rowing Men's Quadruple Sculls,Gold
Lauren Ashley Wenger (-Trapani),F,USA,2012,Water Polo,Water Polo Women's Water Polo,Gold
Benjamin We,M,GER,2012,Hockey,Hockey Men's Hockey,Gold
Timo We,M,GER,2012,Hockey,Hockey Men's Hockey,Gold
Christopher Wesley,M,GER,2012,Hockey,Hockey Men's Hockey,Gold
"Russell Westbrook, Jr.",M,USA,2012,Basketball,Basketball Men's Basketball,Gold
Lindsay Marie Whalen,F,USA,2012,Basketball,Basketball Women's Basketball,Gold
Mary Rebecca Whipple,F,USA,2012,Rowing,Rowing Women's Coxed Eights,Gold
Jordyn Marie Wieber,F,USA,2012,Gymnastics,Gymnastics Women's Team All-Around,Gold
Bradley Marc Wiggins,M,GBR,2012,Cycling,Cycling Men's Individual Time Trial,Gold
Kristof Wilke,M,GER,2012,Rowing,Rowing Men's Coxed Eights,Gold
Deron Michael Williams,M,USA,2012,Basketball,Basketball Men's Basketball,Gold
Lauryn Chenet Williams,F,USA,2012,Athletics,Athletics Women's 4 x 100 metres Relay,Gold
Serena Jamika Williams,F,USA,2012,Tennis,Tennis Women's Singles,Gold
Serena Jamika Williams,F,USA,2012,Tennis,Tennis Women's Doubles,Gold
Venus Ebony Starr Williams,F,USA,2012,Tennis,Tennis Women's Doubles,Gold
Peter Robert Russell Wilson,M,GBR,2012,Shooting,Shooting Men's Double Trap,Gold
Elsie Windes,F,USA,2012,Water Polo,Water Polo Women's Water Polo,Gold
Matthias Witthaus,M,GER,2012,Hockey,Hockey Men's Hockey,Gold
Won Wu-Yeong,M,KOR,2012,Fencing,"Fencing Men's Sabre, Team",Gold
Wu Jingyu,F,CHN,2012,Taekwondo,Taekwondo Women's Flyweight,Gold
Wu Minxia,F,CHN,2012,Diving,Diving Women's Springboard,Gold
Wu Minxia,F,CHN,2012,Diving,Diving Women's Synchronized Springboard,Gold
Xu Anqi,F,CHN,2012,Fencing,"Fencing Women's epee, Team",Gold
Xu Lijia,F,CHN,2012,Sailing,Sailing Women's One Person Dinghy,Gold
Yang Hak-Seon,M,KOR,2012,Gymnastics,Gymnastics Men's Horse Vault,Gold
Ye Shiwen,F,CHN,2012,Swimming,Swimming Women's 200 metres Individual Medley,Gold
Ye Shiwen,F,CHN,2012,Swimming,Swimming Women's 400 metres Individual Medley,Gold
Yi Siling,F,CHN,2012,Shooting,"Shooting Women's Air Rifle, 10 metres",Gold
Tatsuhiro Yonemitsu,M,JPN,2012,Wrestling,"Wrestling Men's Welterweight, Freestyle",Gold
Saori Yoshida,F,JPN,2012,Wrestling,"Wrestling Women's Lightweight, Freestyle",Gold
Ilya Leonidovich Zakharov,M,RUS,2012,Diving,Diving Men's Springboard,Gold
Arthur Nabarrete Zanetti,M,BRA,2012,Gymnastics,Gymnastics Men's Rings,Gold
"Yuliya Mikhaylovna Zaripova (Ivanova-, -Zarudneva-)",F,RUS,2012,Athletics,"Athletics Women's 3,000 metres Steeplechase",Gold
Christopher Zeller,M,GER,2012,Hockey,Hockey Men's Hockey,Gold
Philipp Zeller,M,GER,2012,Hockey,Hockey Men's Hockey,Gold
Zhang Chenglong,M,CHN,2012,Gymnastics,Gymnastics Men's Team All-Around,Gold
Zhang Jike,M,CHN,2012,Table Tennis,Table Tennis Men's Singles,Gold
